location,date,inc
45,2024-03-30,63
45,2024-04-06,44
45,2024-04-13,64
45,2024-04-20,37
45,2024-04-27,30
46,2020-03-28,NA
46,2020-04-04,NA
46,2020-04-11,NA
46,2020-04-18,NA
46,2020-04-25,NA
46,2020-05-02,NA
46,2020-05-09,NA
46,2020-05-16,NA
46,2020-05-23,NA
46,2020-05-30,NA
46,2020-06-06,NA
46,2020-06-13,NA
46,2020-06-20,NA
46,2020-06-27,NA
46,2020-07-04,NA
46,2020-07-11,NA
46,2020-07-18,NA
46,2020-07-25,NA
46,2020-08-01,NA
46,2020-08-08,NA
46,2020-08-15,NA
46,2020-08-22,NA
46,2020-08-29,NA
46,2020-09-05,NA
46,2020-09-12,NA
46,2020-09-19,NA
46,2020-09-26,NA
46,2020-10-03,NA
46,2020-10-10,NA
46,2020-10-17,NA
46,2020-10-24,2
46,2020-10-31,0
46,2020-11-07,1
46,2020-11-14,2
46,2020-11-21,1
46,2020-11-28,0
46,2020-12-05,1
46,2020-12-12,2
46,2020-12-19,2
46,2020-12-26,1
46,2021-01-02,0
46,2021-01-09,1
46,2021-01-16,0
46,2021-01-23,4
46,2021-01-30,1
46,2021-02-06,0
46,2021-02-13,2
46,2021-02-20,1
46,2021-02-27,1
46,2021-03-06,0
46,2021-03-13,0
46,2021-03-20,0
46,2021-03-27,4
46,2021-04-03,1
46,2021-04-10,0
46,2021-04-17,1
46,2021-04-24,5
46,2021-05-01,4
46,2021-05-08,3
46,2021-05-15,1
46,2021-05-22,0
46,2021-05-29,2
46,2021-06-05,0
46,2021-06-12,8
46,2021-06-19,4
46,2021-06-26,3
46,2021-07-03,2
46,2021-07-10,4
46,2021-07-17,2
46,2021-07-24,1
46,2021-07-31,1
46,2021-08-07,0
46,2021-08-14,1
46,2021-08-21,6
46,2021-08-28,1
46,2021-09-04,1
46,2021-09-11,1
46,2021-09-18,0
46,2021-09-25,0
46,2021-10-02,2
46,2021-10-09,2
46,2021-10-16,0
46,2021-10-23,2
46,2021-10-30,0
46,2021-11-06,0
46,2021-11-13,0
46,2021-11-20,3
46,2021-11-27,2
46,2021-12-04,5
46,2021-12-11,6
46,2021-12-18,6
46,2021-12-25,21
46,2022-01-01,31
46,2022-01-08,24
46,2022-01-15,27
46,2022-01-22,20
46,2022-01-29,10
46,2022-02-05,9
46,2022-02-12,19
46,2022-02-19,15
46,2022-02-26,13
46,2022-03-05,35
46,2022-03-12,14
46,2022-03-19,13
46,2022-03-26,5
46,2022-04-02,7
46,2022-04-09,11
46,2022-04-16,5
46,2022-04-23,5
46,2022-04-30,9
46,2022-05-07,3
46,2022-05-14,11
46,2022-05-21,6
46,2022-05-28,4
46,2022-06-04,1
46,2022-06-11,1
46,2022-06-18,2
46,2022-06-25,3
46,2022-07-02,1
46,2022-07-09,0
46,2022-07-16,0
46,2022-07-23,6
46,2022-07-30,10
46,2022-08-06,5
46,2022-08-13,7
46,2022-08-20,7
46,2022-08-27,7
46,2022-09-03,7
46,2022-09-10,7
46,2022-09-17,7
46,2022-09-24,7
46,2022-10-01,10
46,2022-10-08,10
46,2022-10-15,12
46,2022-10-22,13
46,2022-10-29,9
46,2022-11-05,9
46,2022-11-12,13
46,2022-11-19,24
46,2022-11-26,58
46,2022-12-03,73
46,2022-12-10,84
46,2022-12-17,97
46,2022-12-24,84
46,2022-12-31,59
46,2023-01-07,69
46,2023-01-14,15
46,2023-01-21,12
46,2023-01-28,15
46,2023-02-04,15
46,2023-02-11,9
46,2023-02-18,16
46,2023-02-25,4
46,2023-03-04,7
46,2023-03-11,15
46,2023-03-18,16
46,2023-03-25,20
46,2023-04-01,13
46,2023-04-08,13
46,2023-04-15,5
46,2023-04-22,4
46,2023-04-29,4
46,2023-05-06,7
46,2023-05-13,7
46,2023-05-20,3
46,2023-05-27,3
46,2023-06-03,4
46,2023-06-10,2
46,2023-06-17,2
46,2023-06-24,0
46,2023-07-01,2
46,2023-07-08,3
46,2023-07-15,0
46,2023-07-22,0
46,2023-07-29,0
46,2023-08-05,2
46,2023-08-12,1
46,2023-08-19,3
46,2023-08-26,1
46,2023-09-02,1
46,2023-09-09,3
46,2023-09-16,0
46,2023-09-23,0
46,2023-09-30,2
46,2023-10-07,0
46,2023-10-14,0
46,2023-10-21,2
46,2023-10-28,3
46,2023-11-04,1
46,2023-11-11,2
46,2023-11-18,1
46,2023-11-25,2
46,2023-12-02,7
46,2023-12-09,6
46,2023-12-16,13
46,2023-12-23,33
46,2023-12-30,48
46,2024-01-06,54
46,2024-01-13,32
46,2024-01-20,16
46,2024-01-27,27
46,2024-02-03,23
46,2024-02-10,18
46,2024-02-17,26
46,2024-02-24,42
46,2024-03-02,46
46,2024-03-09,37
46,2024-03-16,43
46,2024-03-23,59
46,2024-03-30,33
46,2024-04-06,37
46,2024-04-13,14
46,2024-04-20,24
46,2024-04-27,14
47,2020-03-14,NA
47,2020-03-21,NA
47,2020-03-28,NA
47,2020-04-04,NA
47,2020-04-11,NA
47,2020-04-18,NA
47,2020-04-25,NA
47,2020-05-02,NA
47,2020-05-09,NA
47,2020-05-16,NA
47,2020-05-23,NA
47,2020-05-30,NA
47,2020-06-06,NA
47,2020-06-13,NA
47,2020-06-20,NA
47,2020-06-27,NA
47,2020-07-04,NA
47,2020-07-11,NA
47,2020-07-18,NA
47,2020-07-25,NA
47,2020-08-01,NA
47,2020-08-08,NA
47,2020-08-15,NA
47,2020-08-22,NA
47,2020-08-29,NA
47,2020-09-05,NA
47,2020-09-12,0
47,2020-09-19,0
47,2020-09-26,0
47,2020-10-03,0
47,2020-10-10,NA
47,2020-10-17,0
47,2020-10-24,19
47,2020-10-31,20
47,2020-11-07,22
47,2020-11-14,32
47,2020-11-21,39
47,2020-11-28,32
47,2020-12-05,20
47,2020-12-12,18
47,2020-12-19,22
47,2020-12-26,34
47,2021-01-02,31
47,2021-01-09,24
47,2021-01-16,28
47,2021-01-23,24
47,2021-01-30,31
47,2021-02-06,40
47,2021-02-13,29
47,2021-02-20,24
47,2021-02-27,11
47,2021-03-06,20
47,2021-03-13,27
47,2021-03-20,21
47,2021-03-27,26
47,2021-04-03,21
47,2021-04-10,19
47,2021-04-17,25
47,2021-04-24,19
47,2021-05-01,13
47,2021-05-08,13
47,2021-05-15,24
47,2021-05-22,9
47,2021-05-29,5
47,2021-06-05,26
47,2021-06-12,6
47,2021-06-19,5
47,2021-06-26,5
47,2021-07-03,2
47,2021-07-10,3
47,2021-07-17,7
47,2021-07-24,1
47,2021-07-31,5
47,2021-08-07,4
47,2021-08-14,8
47,2021-08-21,4
47,2021-08-28,5
47,2021-09-04,9
47,2021-09-11,2
47,2021-09-18,6
47,2021-09-25,3
47,2021-10-02,4
47,2021-10-09,10
47,2021-10-16,7
47,2021-10-23,9
47,2021-10-30,11
47,2021-11-06,15
47,2021-11-13,14
47,2021-11-20,13
47,2021-11-27,19
47,2021-12-04,25
47,2021-12-11,37
47,2021-12-18,45
47,2021-12-25,60
47,2022-01-01,78
47,2022-01-08,71
47,2022-01-15,42
47,2022-01-22,29
47,2022-01-29,30
47,2022-02-05,37
47,2022-02-12,26
47,2022-02-19,29
47,2022-02-26,45
47,2022-03-05,34
47,2022-03-12,33
47,2022-03-19,36
47,2022-03-26,48
47,2022-04-02,47
47,2022-04-09,38
47,2022-04-16,43
47,2022-04-23,38
47,2022-04-30,49
47,2022-05-07,22
47,2022-05-14,35
47,2022-05-21,19
47,2022-05-28,23
47,2022-06-04,25
47,2022-06-11,20
47,2022-06-18,29
47,2022-06-25,22
47,2022-07-02,28
47,2022-07-09,13
47,2022-07-16,8
47,2022-07-23,15
47,2022-07-30,21
47,2022-08-06,46
47,2022-08-13,18
47,2022-08-20,16
47,2022-08-27,15
47,2022-09-03,15
47,2022-09-10,25
47,2022-09-17,18
47,2022-09-24,33
47,2022-10-01,40
47,2022-10-08,44
47,2022-10-15,62
47,2022-10-22,89
47,2022-10-29,126
47,2022-11-05,240
47,2022-11-12,321
47,2022-11-19,289
47,2022-11-26,480
47,2022-12-03,690
47,2022-12-10,489
47,2022-12-17,262
47,2022-12-24,228
47,2022-12-31,248
47,2023-01-07,174
47,2023-01-14,100
47,2023-01-21,73
47,2023-01-28,42
47,2023-02-04,44
47,2023-02-11,28
47,2023-02-18,48
47,2023-02-25,43
47,2023-03-04,41
47,2023-03-11,27
47,2023-03-18,29
47,2023-03-25,31
47,2023-04-01,45
47,2023-04-08,29
47,2023-04-15,25
47,2023-04-22,22
47,2023-04-29,18
47,2023-05-06,24
47,2023-05-13,15
47,2023-05-20,14
47,2023-05-27,27
47,2023-06-03,20
47,2023-06-10,27
47,2023-06-17,23
47,2023-06-24,13
47,2023-07-01,24
47,2023-07-08,21
47,2023-07-15,23
47,2023-07-22,23
47,2023-07-29,16
47,2023-08-05,22
47,2023-08-12,26
47,2023-08-19,26
47,2023-08-26,23
47,2023-09-02,27
47,2023-09-09,46
47,2023-09-16,34
47,2023-09-23,24
47,2023-09-30,45
47,2023-10-07,29
47,2023-10-14,32
47,2023-10-21,43
47,2023-10-28,44
47,2023-11-04,44
47,2023-11-11,47
47,2023-11-18,57
47,2023-11-25,73
47,2023-12-02,98
47,2023-12-09,153
47,2023-12-16,180
47,2023-12-23,294
47,2023-12-30,543
47,2024-01-06,482
47,2024-01-13,394
47,2024-01-20,361
47,2024-01-27,280
47,2024-02-03,223
47,2024-02-10,197
47,2024-02-17,195
47,2024-02-24,203
47,2024-03-02,237
47,2024-03-09,188
47,2024-03-16,132
47,2024-03-23,128
47,2024-03-30,86
47,2024-04-06,102
47,2024-04-13,77
47,2024-04-20,58
47,2024-04-27,46
48,2020-01-04,NA
48,2020-01-11,NA
48,2020-01-18,NA
48,2020-01-25,NA
48,2020-02-01,NA
48,2020-02-08,NA
48,2020-02-15,NA
48,2020-02-22,NA
48,2020-02-29,NA
48,2020-03-07,NA
48,2020-03-14,NA
48,2020-03-21,NA
48,2020-03-28,NA
48,2020-04-04,NA
48,2020-04-11,NA
48,2020-04-18,NA
48,2020-04-25,NA
48,2020-05-02,NA
48,2020-05-09,NA
48,2020-05-16,NA
48,2020-05-23,NA
48,2020-05-30,NA
48,2020-06-06,NA
48,2020-06-13,NA
48,2020-06-20,NA
48,2020-06-27,NA
48,2020-07-04,NA
48,2020-07-11,NA
48,2020-07-18,NA
48,2020-07-25,NA
48,2020-08-01,NA
48,2020-08-08,NA
48,2020-08-15,NA
48,2020-08-22,NA
48,2020-08-29,NA
48,2020-09-05,NA
48,2020-09-12,NA
48,2020-09-19,NA
48,2020-09-26,NA
48,2020-10-03,NA
48,2020-10-10,NA
48,2020-10-17,NA
48,2020-10-24,48
48,2020-10-31,106
48,2020-11-07,117
48,2020-11-14,138
48,2020-11-21,153
48,2020-11-28,157
48,2020-12-05,199
48,2020-12-12,190
48,2020-12-19,230
48,2020-12-26,214
48,2021-01-02,200
48,2021-01-09,82
48,2021-01-16,93
48,2021-01-23,103
48,2021-01-30,78
48,2021-02-06,110
48,2021-02-13,78
48,2021-02-20,60
48,2021-02-27,53
48,2021-03-06,67
48,2021-03-13,82
48,2021-03-20,32
48,2021-03-27,35
48,2021-04-03,32
48,2021-04-10,34
48,2021-04-17,23
48,2021-04-24,36
48,2021-05-01,31
48,2021-05-08,27
48,2021-05-15,26
48,2021-05-22,28
48,2021-05-29,29
48,2021-06-05,32
48,2021-06-12,26
48,2021-06-19,27
48,2021-06-26,40
48,2021-07-03,59
48,2021-07-10,83
48,2021-07-17,95
48,2021-07-24,93
48,2021-07-31,60
48,2021-08-07,47
48,2021-08-14,30
48,2021-08-21,36
48,2021-08-28,22
48,2021-09-04,34
48,2021-09-11,37
48,2021-09-18,33
48,2021-09-25,33
48,2021-10-02,43
48,2021-10-09,46
48,2021-10-16,37
48,2021-10-23,35
48,2021-10-30,26
48,2021-11-06,46
48,2021-11-13,62
48,2021-11-20,47
48,2021-11-27,43
48,2021-12-04,63
48,2021-12-11,62
48,2021-12-18,90
48,2021-12-25,95
48,2022-01-01,110
48,2022-01-08,118
48,2022-01-15,87
48,2022-01-22,89
48,2022-01-29,99
48,2022-02-05,107
48,2022-02-12,164
48,2022-02-19,266
48,2022-02-26,350
48,2022-03-05,334
48,2022-03-12,438
48,2022-03-19,639
48,2022-03-26,637
48,2022-04-02,538
48,2022-04-09,364
48,2022-04-16,355
48,2022-04-23,352
48,2022-04-30,202
48,2022-05-07,156
48,2022-05-14,165
48,2022-05-21,151
48,2022-05-28,140
48,2022-06-04,121
48,2022-06-11,106
48,2022-06-18,137
48,2022-06-25,123
48,2022-07-02,96
48,2022-07-09,78
48,2022-07-16,110
48,2022-07-23,105
48,2022-07-30,84
48,2022-08-06,87
48,2022-08-13,85
48,2022-08-20,110
48,2022-08-27,97
48,2022-09-03,95
48,2022-09-10,113
48,2022-09-17,123
48,2022-09-24,129
48,2022-10-01,129
48,2022-10-08,225
48,2022-10-15,311
48,2022-10-22,481
48,2022-10-29,708
48,2022-11-05,968
48,2022-11-12,1117
48,2022-11-19,1178
48,2022-11-26,1802
48,2022-12-03,2213
48,2022-12-10,1796
48,2022-12-17,1524
48,2022-12-24,1248
48,2022-12-31,1380
48,2023-01-07,1251
48,2023-01-14,772
48,2023-01-21,495
48,2023-01-28,348
48,2023-02-04,261
48,2023-02-11,272
48,2023-02-18,245
48,2023-02-25,208
48,2023-03-04,160
48,2023-03-11,157
48,2023-03-18,161
48,2023-03-25,131
48,2023-04-01,143
48,2023-04-08,128
48,2023-04-15,114
48,2023-04-22,102
48,2023-04-29,110
48,2023-05-06,111
48,2023-05-13,100
48,2023-05-20,97
48,2023-05-27,79
48,2023-06-03,83
48,2023-06-10,75
48,2023-06-17,93
48,2023-06-24,109
48,2023-07-01,87
48,2023-07-08,79
48,2023-07-15,96
48,2023-07-22,86
48,2023-07-29,79
48,2023-08-05,95
48,2023-08-12,119
48,2023-08-19,124
48,2023-08-26,103
48,2023-09-02,126
48,2023-09-09,110
48,2023-09-16,128
48,2023-09-23,127
48,2023-09-30,123
48,2023-10-07,112
48,2023-10-14,168
48,2023-10-21,242
48,2023-10-28,246
48,2023-11-04,305
48,2023-11-11,373
48,2023-11-18,373
48,2023-11-25,467
48,2023-12-02,546
48,2023-12-09,590
48,2023-12-16,910
48,2023-12-23,1259
48,2023-12-30,1530
48,2024-01-06,1589
48,2024-01-13,1391
48,2024-01-20,1292
48,2024-01-27,1435
48,2024-02-03,1350
48,2024-02-10,1176
48,2024-02-17,892
48,2024-02-24,788
48,2024-03-02,655
48,2024-03-09,487
48,2024-03-16,462
48,2024-03-23,339
48,2024-03-30,301
48,2024-04-06,247
48,2024-04-13,208
48,2024-04-20,190
48,2024-04-27,169
49,2020-03-14,NA
49,2020-03-21,NA
49,2020-03-28,NA
49,2020-04-04,NA
49,2020-04-11,NA
49,2020-04-18,NA
49,2020-04-25,NA
49,2020-05-02,NA
49,2020-05-09,NA
49,2020-05-16,NA
49,2020-05-23,NA
49,2020-05-30,NA
49,2020-06-06,NA
49,2020-06-13,NA
49,2020-06-20,NA
49,2020-06-27,NA
49,2020-07-04,NA
49,2020-07-11,NA
49,2020-07-18,NA
49,2020-07-25,NA
49,2020-08-01,NA
49,2020-08-08,NA
49,2020-08-15,NA
49,2020-08-22,NA
49,2020-08-29,NA
49,2020-09-05,NA
49,2020-09-12,NA
49,2020-09-19,NA
49,2020-09-26,NA
49,2020-10-03,NA
49,2020-10-10,NA
49,2020-10-17,NA
49,2020-10-24,0
49,2020-10-31,1
49,2020-11-07,1
49,2020-11-14,1
49,2020-11-21,0
49,2020-11-28,0
49,2020-12-05,0
49,2020-12-12,4
49,2020-12-19,0
49,2020-12-26,0
49,2021-01-02,1
49,2021-01-09,0
49,2021-01-16,1
49,2021-01-23,0
49,2021-01-30,0
49,2021-02-06,0
49,2021-02-13,4
49,2021-02-20,5
49,2021-02-27,1
49,2021-03-06,0
49,2021-03-13,0
49,2021-03-20,0
49,2021-03-27,1
49,2021-04-03,0
49,2021-04-10,0
49,2021-04-17,0
49,2021-04-24,0
49,2021-05-01,1
49,2021-05-08,0
49,2021-05-15,4
49,2021-05-22,2
49,2021-05-29,0
49,2021-06-05,0
49,2021-06-12,0
49,2021-06-19,4
49,2021-06-26,1
49,2021-07-03,1
49,2021-07-10,1
49,2021-07-17,1
49,2021-07-24,1
49,2021-07-31,1
49,2021-08-07,1
49,2021-08-14,2
49,2021-08-21,0
49,2021-08-28,3
49,2021-09-04,1
49,2021-09-11,2
49,2021-09-18,1
49,2021-09-25,2
49,2021-10-02,2
49,2021-10-09,2
49,2021-10-16,2
49,2021-10-23,2
49,2021-10-30,1
49,2021-11-06,0
49,2021-11-13,1
49,2021-11-20,2
49,2021-11-27,0
49,2021-12-04,5
49,2021-12-11,2
49,2021-12-18,3
49,2021-12-25,8
49,2022-01-01,5
49,2022-01-08,3
49,2022-01-15,2
49,2022-01-22,5
49,2022-01-29,5
49,2022-02-05,5
49,2022-02-12,6
49,2022-02-19,4
49,2022-02-26,7
49,2022-03-05,11
49,2022-03-12,15
49,2022-03-19,18
49,2022-03-26,6
49,2022-04-02,18
49,2022-04-09,14
49,2022-04-16,17
49,2022-04-23,9
49,2022-04-30,3
49,2022-05-07,14
49,2022-05-14,13
49,2022-05-21,8
49,2022-05-28,1
49,2022-06-04,6
49,2022-06-11,3
49,2022-06-18,2
49,2022-06-25,4
49,2022-07-02,7
49,2022-07-09,0
49,2022-07-16,0
49,2022-07-23,0
49,2022-07-30,1
49,2022-08-06,0
49,2022-08-13,3
49,2022-08-20,1
49,2022-08-27,0
49,2022-09-03,1
49,2022-09-10,1
49,2022-09-17,0
49,2022-09-24,1
49,2022-10-01,0
49,2022-10-08,0
49,2022-10-15,3
49,2022-10-22,6
49,2022-10-29,12
49,2022-11-05,6
49,2022-11-12,12
49,2022-11-19,8
49,2022-11-26,29
49,2022-12-03,34
49,2022-12-10,60
49,2022-12-17,41
49,2022-12-24,63
49,2022-12-31,83
49,2023-01-07,66
49,2023-01-14,22
49,2023-01-21,22
49,2023-01-28,7
49,2023-02-04,7
49,2023-02-11,7
49,2023-02-18,3
49,2023-02-25,4
49,2023-03-04,3
49,2023-03-11,7
49,2023-03-18,3
49,2023-03-25,3
49,2023-04-01,3
49,2023-04-08,6
49,2023-04-15,3
49,2023-04-22,6
49,2023-04-29,0
49,2023-05-06,4
49,2023-05-13,6
49,2023-05-20,4
49,2023-05-27,5
49,2023-06-03,1
49,2023-06-10,1
49,2023-06-17,4
49,2023-06-24,3
49,2023-07-01,3
49,2023-07-08,1
49,2023-07-15,3
49,2023-07-22,0
49,2023-07-29,1
49,2023-08-05,1
49,2023-08-12,1
49,2023-08-19,0
49,2023-08-26,0
49,2023-09-02,1
49,2023-09-09,2
49,2023-09-16,3
49,2023-09-23,2
49,2023-09-30,4
49,2023-10-07,4
49,2023-10-14,3
49,2023-10-21,9
49,2023-10-28,5
49,2023-11-04,9
49,2023-11-11,5
49,2023-11-18,7
49,2023-11-25,10
49,2023-12-02,17
49,2023-12-09,17
49,2023-12-16,24
49,2023-12-23,58
49,2023-12-30,80
49,2024-01-06,63
49,2024-01-13,47
49,2024-01-20,28
49,2024-01-27,38
49,2024-02-03,28
49,2024-02-10,16
49,2024-02-17,19
49,2024-02-24,9
49,2024-03-02,17
49,2024-03-09,14
49,2024-03-16,17
49,2024-03-23,12
49,2024-03-30,11
49,2024-04-06,5
49,2024-04-13,1
49,2024-04-20,3
49,2024-04-27,6
50,2020-03-21,NA
50,2020-03-28,NA
50,2020-04-04,NA
50,2020-04-11,NA
50,2020-04-18,NA
50,2020-04-25,NA
50,2020-05-02,NA
50,2020-05-09,NA
50,2020-05-16,NA
50,2020-05-23,NA
50,2020-05-30,NA
50,2020-06-06,NA
50,2020-06-13,NA
50,2020-06-20,NA
50,2020-06-27,NA
50,2020-07-04,NA
50,2020-07-11,NA
50,2020-07-18,NA
50,2020-07-25,NA
50,2020-08-01,NA
50,2020-08-08,NA
50,2020-08-15,NA
50,2020-08-22,NA
50,2020-08-29,NA
50,2020-09-05,NA
50,2020-09-12,NA
50,2020-09-19,NA
50,2020-09-26,NA
50,2020-10-03,NA
50,2020-10-10,NA
50,2020-10-17,NA
50,2020-10-24,NA
50,2020-10-31,0
50,2020-11-07,0
50,2020-11-14,1
50,2020-11-21,1
50,2020-11-28,0
50,2020-12-05,0
50,2020-12-12,0
50,2020-12-19,0
50,2020-12-26,0
50,2021-01-02,0
50,2021-01-09,0
50,2021-01-16,0
50,2021-01-23,0
50,2021-01-30,0
50,2021-02-06,1
50,2021-02-13,0
50,2021-02-20,0
50,2021-02-27,0
50,2021-03-06,0
50,2021-03-13,0
50,2021-03-20,0
50,2021-03-27,0
50,2021-04-03,1
50,2021-04-10,0
50,2021-04-17,0
50,2021-04-24,0
50,2021-05-01,0
50,2021-05-08,0
50,2021-05-15,0
50,2021-05-22,0
50,2021-05-29,0
50,2021-06-05,0
50,2021-06-12,0
50,2021-06-19,0
50,2021-06-26,0
50,2021-07-03,0
50,2021-07-10,0
50,2021-07-17,0
50,2021-07-24,0
50,2021-07-31,0
50,2021-08-07,0
50,2021-08-14,0
50,2021-08-21,0
50,2021-08-28,2
50,2021-09-04,0
50,2021-09-11,0
50,2021-09-18,0
50,2021-09-25,0
50,2021-10-02,0
50,2021-10-09,0
50,2021-10-16,0
50,2021-10-23,0
50,2021-10-30,0
50,2021-11-06,0
50,2021-11-13,0
50,2021-11-20,0
50,2021-11-27,0
50,2021-12-04,1
50,2021-12-11,0
50,2021-12-18,0
50,2021-12-25,0
50,2022-01-01,1
50,2022-01-08,0
50,2022-01-15,1
50,2022-01-22,0
50,2022-01-29,0
50,2022-02-05,0
50,2022-02-12,0
50,2022-02-19,0
50,2022-02-26,1
50,2022-03-05,0
50,2022-03-12,0
50,2022-03-19,0
50,2022-03-26,8
50,2022-04-02,6
50,2022-04-09,10
50,2022-04-16,9
50,2022-04-23,9
50,2022-04-30,6
50,2022-05-07,7
50,2022-05-14,3
50,2022-05-21,0
50,2022-05-28,2
50,2022-06-04,0
50,2022-06-11,3
50,2022-06-18,2
50,2022-06-25,0
50,2022-07-02,3
50,2022-07-09,1
50,2022-07-16,1
50,2022-07-23,0
50,2022-07-30,0
50,2022-08-06,0
